elec_date,county,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes,race_county_owner
6/28/2022,"KIOWA","KIOWA COUNTY",11001,"FOR GOVERNOR",REP,14,14,1,"MOIRA McCABE",REP,1,0,19,20,,
6/28/2022,"KIOWA","KIOWA COUNTY",11001,"FOR GOVERNOR",REP,14,14,2,"JOEL KINTSEL",REP,4,7,101,112,,
6/28/2022,"KIOWA","KIOWA COUNTY",11001,"FOR GOVERNOR",REP,14,14,3,"KEVIN STITT",REP,21,31,503,555,,
6/28/2022,"KIOWA","KIOWA COUNTY",11001,"FOR GOVERNOR",REP,14,14,4,"MARK SHERWOOD",REP,4,4,68,76,,
6/28/2022,"KIOWA","KIOWA COUNTY",11003,"FOR STATE AUDITOR AND INSPECTOR",REP,14,14,1,"STEVEN W. McQUILLEN",REP,10,15,208,233,,
6/28/2022,"KIOWA","KIOWA COUNTY",11003,"FOR STATE AUDITOR AND INSPECTOR",REP,14,14,2,"CINDY BYRD",REP,20,26,461,507,,
6/28/2022,"KIOWA","KIOWA COUNTY",11004,"FOR ATTORNEY GENERAL",REP,14,14,1,"GENTNER F. DRUMMOND",REP,20,23,337,380,,
6/28/2022,"KIOWA","KIOWA COUNTY",11004,"FOR ATTORNEY GENERAL",REP,14,14,2,"JOHN M. O'CONNOR",REP,10,19,346,375,,
6/28/2022,"KIOWA","KIOWA COUNTY",11005,"FOR STATE TREASURER",REP,14,14,1,"DAVID B. HOOTEN",REP,5,3,78,86,,
6/28/2022,"KIOWA","KIOWA COUNTY",11005,"FOR STATE TREASURER",REP,14,14,2,"CLARK JOLLEY",REP,6,4,136,146,,
6/28/2022,"KIOWA","KIOWA COUNTY",11005,"FOR STATE TREASURER",REP,14,14,3,"TODD RUSS",REP,18,36,468,522,,
6/28/2022,"KIOWA","KIOWA COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,14,14,1,"JOHN COX",REP,5,9,152,166,,
6/28/2022,"KIOWA","KIOWA COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,14,14,2,"WILLIAM E. CROZIER",REP,1,1,16,18,,
6/28/2022,"KIOWA","KIOWA COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,14,14,3,"APRIL GRACE",REP,12,13,182,207,,
6/28/2022,"KIOWA","KIOWA COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,14,14,4,"RYAN WALTERS",REP,12,17,317,346,,
6/28/2022,"KIOWA","KIOWA COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,14,14,1,"KEITH SWINTON",REP,2,5,82,89,,
6/28/2022,"KIOWA","KIOWA COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,14,14,2,"SEAN ROBERTS",REP,10,13,239,262,,
6/28/2022,"KIOWA","KIOWA COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,14,14,3,"LESLIE KATHRYN OSBORN",REP,18,21,333,372,,
6/28/2022,"KIOWA","KIOWA COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,14,14,1,"HAROLD D SPRADLING",REP,7,1,103,111,,
6/28/2022,"KIOWA","KIOWA COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,14,14,2,"JUSTIN HORNBACK",REP,5,7,123,135,,
6/28/2022,"KIOWA","KIOWA COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,14,14,3,"TODD THOMSEN",REP,2,14,150,166,,
6/28/2022,"KIOWA","KIOWA COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,14,14,4,"KIM DAVID",REP,16,13,265,294,,
6/28/2022,"KIOWA","KIOWA COUNTY",11010,"FOR UNITED STATES SENATOR",REP,14,14,1,"JACKSON LAHMEYER",REP,5,9,133,147,,
6/28/2022,"KIOWA","KIOWA COUNTY",11010,"FOR UNITED STATES SENATOR",REP,14,14,2,"JAMES LANKFORD",REP,24,31,527,582,,
6/28/2022,"KIOWA","KIOWA COUNTY",11010,"FOR UNITED STATES SENATOR",REP,14,14,3,"JOAN FARR",REP,0,2,29,31,,
6/28/2022,"KIOWA","KIOWA COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,14,14,1,"LUKE HOLLAND",REP,4,5,100,109,,
6/28/2022,"KIOWA","KIOWA COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,14,14,2,"MARKWAYNE MULLIN",REP,13,19,276,308,,
6/28/2022,"KIOWA","KIOWA COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,14,14,3,"JOHN F. TOMPKINS",REP,0,1,5,6,,
6/28/2022,"KIOWA","KIOWA COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,14,14,4,"SCOTT PRUITT",REP,3,0,38,41,,
6/28/2022,"KIOWA","KIOWA COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,14,14,5,"T.W. SHANNON",REP,3,12,152,167,,
6/28/2022,"KIOWA","KIOWA COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,14,14,6,"ADAM HOLLEY",REP,0,0,2,2,,
6/28/2022,"KIOWA","KIOWA COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,14,14,7,"RANDY J GRELLNER",REP,3,2,34,39,,
6/28/2022,"KIOWA","KIOWA COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,14,14,8,"ALEX GRAY",REP,0,1,3,4,,
6/28/2022,"KIOWA","KIOWA COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,14,14,9,"PAUL ROYSE",REP,0,0,0,0,,
6/28/2022,"KIOWA","KIOWA COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,14,14,10,"LAURA MORENO",REP,1,0,10,11,,
6/28/2022,"KIOWA","KIOWA COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,14,14,11,"NATHAN DAHM",REP,3,2,52,57,,
6/28/2022,"KIOWA","KIOWA COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,14,14,12,"JESSICA JEAN GARRISON",REP,0,1,15,16,,
6/28/2022,"KIOWA","KIOWA COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,14,14,13,"MICHAEL COIBION",REP,0,0,1,1,,
6/28/2022,"KIOWA","KIOWA COUNTY",11014,"FOR UNITED STATES REPRESENTATIVE DISTRICT 03",REP,14,14,1,"FRANK D. LUCAS",REP,22,35,525,582,,
6/28/2022,"KIOWA","KIOWA COUNTY",11014,"FOR UNITED STATES REPRESENTATIVE DISTRICT 03",REP,14,14,2,"WADE BURLESON",REP,5,8,119,132,,
6/28/2022,"KIOWA","KIOWA COUNTY",11014,"FOR UNITED STATES REPRESENTATIVE DISTRICT 03",REP,14,14,3,"STEPHEN BUTLER",REP,3,1,48,52,,
6/28/2022,"KIOWA","KIOWA COUNTY",13001,"FOR GOVERNOR",DEM,14,14,1,"CONNIE JOHNSON",DEM,7,7,91,105,,
6/28/2022,"KIOWA","KIOWA COUNTY",13001,"FOR GOVERNOR",DEM,14,14,2,"JOY HOFMEISTER",DEM,15,17,152,184,,
6/28/2022,"KIOWA","KIOWA COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,14,14,1,"JASON BOLLINGER",DEM,5,3,44,52,,
6/28/2022,"KIOWA","KIOWA COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,14,14,2,"BRANDON WADE",DEM,1,2,36,39,,
6/28/2022,"KIOWA","KIOWA COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,14,14,3,"MADISON HORN",DEM,4,6,76,86,,
6/28/2022,"KIOWA","KIOWA COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,14,14,4,"ARYA AZMA",DEM,2,4,11,17,,
6/28/2022,"KIOWA","KIOWA COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,14,14,5,"JO GLENN",DEM,3,1,26,30,,
6/28/2022,"KIOWA","KIOWA COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,14,14,6,"DENNIS L. BAKER",DEM,7,6,42,55,,
6/28/2022,"LATIMER","LATIMER COUNTY",11001,"FOR GOVERNOR",REP,13,13,1,"MOIRA McCABE",REP,0,1,27,28,,
6/28/2022,"LATIMER","LATIMER COUNTY",11001,"FOR GOVERNOR",REP,13,13,2,"JOEL KINTSEL",REP,2,8,96,106,,
6/28/2022,"LATIMER","LATIMER COUNTY",11001,"FOR GOVERNOR",REP,13,13,3,"KEVIN STITT",REP,6,38,442,486,,
6/28/2022,"LATIMER","LATIMER COUNTY",11001,"FOR GOVERNOR",REP,13,13,4,"MARK SHERWOOD",REP,8,36,218,262,,
6/28/2022,"LATIMER","LATIMER COUNTY",11003,"FOR STATE AUDITOR AND INSPECTOR",REP,13,13,1,"STEVEN W. McQUILLEN",REP,5,35,308,348,,
6/28/2022,"LATIMER","LATIMER COUNTY",11003,"FOR STATE AUDITOR AND INSPECTOR",REP,13,13,2,"CINDY BYRD",REP,11,48,452,511,,
6/28/2022,"LATIMER","LATIMER COUNTY",11004,"FOR ATTORNEY GENERAL",REP,13,13,1,"GENTNER F. DRUMMOND",REP,9,46,386,441,,
6/28/2022,"LATIMER","LATIMER COUNTY",11004,"FOR ATTORNEY GENERAL",REP,13,13,2,"JOHN M. O'CONNOR",REP,6,37,384,427,,
6/28/2022,"LATIMER","LATIMER COUNTY",11005,"FOR STATE TREASURER",REP,13,13,1,"DAVID B. HOOTEN",REP,0,20,176,196,,
6/28/2022,"LATIMER","LATIMER COUNTY",11005,"FOR STATE TREASURER",REP,13,13,2,"CLARK JOLLEY",REP,3,28,192,223,,
6/28/2022,"LATIMER","LATIMER COUNTY",11005,"FOR STATE TREASURER",REP,13,13,3,"TODD RUSS",REP,12,31,362,405,,
6/28/2022,"LATIMER","LATIMER COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,13,13,1,"JOHN COX",REP,8,39,256,303,,
6/28/2022,"LATIMER","LATIMER COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,13,13,2,"WILLIAM E. CROZIER",REP,0,3,26,29,,
6/28/2022,"LATIMER","LATIMER COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,13,13,3,"APRIL GRACE",REP,3,14,182,199,,
6/28/2022,"LATIMER","LATIMER COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,13,13,4,"RYAN WALTERS",REP,4,26,288,318,,
6/28/2022,"LATIMER","LATIMER COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,13,13,1,"KEITH SWINTON",REP,4,9,133,146,,
6/28/2022,"LATIMER","LATIMER COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,13,13,2,"SEAN ROBERTS",REP,8,36,309,353,,
6/28/2022,"LATIMER","LATIMER COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,13,13,3,"LESLIE KATHRYN OSBORN",REP,3,37,297,337,,
6/28/2022,"LATIMER","LATIMER COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,13,13,1,"HAROLD D SPRADLING",REP,4,14,109,127,,
6/28/2022,"LATIMER","LATIMER COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,13,13,2,"JUSTIN HORNBACK",REP,5,25,187,217,,
6/28/2022,"LATIMER","LATIMER COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,13,13,3,"TODD THOMSEN",REP,2,19,156,177,,
6/28/2022,"LATIMER","LATIMER COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,13,13,4,"KIM DAVID",REP,3,22,274,299,,
6/28/2022,"LATIMER","LATIMER COUNTY",11010,"FOR UNITED STATES SENATOR",REP,13,13,1,"JACKSON LAHMEYER",REP,5,19,208,232,,
6/28/2022,"LATIMER","LATIMER COUNTY",11010,"FOR UNITED STATES SENATOR",REP,13,13,2,"JAMES LANKFORD",REP,11,61,540,612,,
6/28/2022,"LATIMER","LATIMER COUNTY",11010,"FOR UNITED STATES SENATOR",REP,13,13,3,"JOAN FARR",REP,0,3,32,35,,
6/28/2022,"LATIMER","LATIMER COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,13,13,1,"LUKE HOLLAND",REP,1,4,27,32,,
6/28/2022,"LATIMER","LATIMER COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,13,13,2,"MARKWAYNE MULLIN",REP,14,63,571,648,,
6/28/2022,"LATIMER","LATIMER COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,13,13,3,"JOHN F. TOMPKINS",REP,0,1,3,4,,
6/28/2022,"LATIMER","LATIMER COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,13,13,4,"SCOTT PRUITT",REP,0,1,28,29,,
6/28/2022,"LATIMER","LATIMER COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,13,13,5,"T.W. SHANNON",REP,0,3,66,69,,
6/28/2022,"LATIMER","LATIMER COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,13,13,6,"ADAM HOLLEY",REP,0,1,2,3,,
6/28/2022,"LATIMER","LATIMER COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,13,13,7,"RANDY J GRELLNER",REP,0,2,9,11,,
6/28/2022,"LATIMER","LATIMER COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,13,13,8,"ALEX GRAY",REP,0,0,4,4,,
6/28/2022,"LATIMER","LATIMER COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,13,13,9,"PAUL ROYSE",REP,0,0,3,3,,
6/28/2022,"LATIMER","LATIMER COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,13,13,10,"LAURA MORENO",REP,0,3,7,10,,
6/28/2022,"LATIMER","LATIMER COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,13,13,11,"NATHAN DAHM",REP,1,4,41,46,,
6/28/2022,"LATIMER","LATIMER COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,13,13,12,"JESSICA JEAN GARRISON",REP,0,1,12,13,,
6/28/2022,"LATIMER","LATIMER COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,13,13,13,"MICHAEL COIBION",REP,0,0,4,4,,
6/28/2022,"LATIMER","LATIMER COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,13,13,1,"JOHN BENNETT",REP,1,16,105,122,,
6/28/2022,"LATIMER","LATIMER COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,13,13,2,"CHRIS SCHILLER",REP,1,5,53,59,,
6/28/2022,"LATIMER","LATIMER COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,13,13,3,"DAVID DERBY",REP,0,2,35,37,,
6/28/2022,"LATIMER","LATIMER COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,13,13,4,"JOSH BRECHEEN",REP,7,10,162,179,,
6/28/2022,"LATIMER","LATIMER COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,13,13,5,"GUY BARKER",REP,0,11,91,102,,
6/28/2022,"LATIMER","LATIMER COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,13,13,6,"PAMELA GORDON",REP,0,3,16,19,,
6/28/2022,"LATIMER","LATIMER COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,13,13,7,"WES NOFIRE",REP,0,1,25,26,,
6/28/2022,"LATIMER","LATIMER COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,13,13,8,"ERICK P. WYATT",REP,0,1,3,4,,
6/28/2022,"LATIMER","LATIMER COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,13,13,9,"JOHNNY TEEHEE",REP,4,7,62,73,,
6/28/2022,"LATIMER","LATIMER COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,13,13,10,"AVERY FRIX",REP,0,21,97,118,,
6/28/2022,"LATIMER","LATIMER COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,13,13,11,"DUSTIN ROBERTS",REP,1,2,55,58,,
6/28/2022,"LATIMER","LATIMER COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,13,13,12,"CLINT JOHNSON",REP,0,2,28,30,,
6/28/2022,"LATIMER","LATIMER COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,13,13,13,"RHONDA HOPKINS",REP,1,1,14,16,,
6/28/2022,"LATIMER","LATIMER COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,13,13,14,"MARTY QUINN",REP,0,1,14,15,,
6/28/2022,"LATIMER","LATIMER COUNTY",13001,"FOR GOVERNOR",DEM,13,13,1,"CONNIE JOHNSON",DEM,4,32,229,265,,
6/28/2022,"LATIMER","LATIMER COUNTY",13001,"FOR GOVERNOR",DEM,13,13,2,"JOY HOFMEISTER",DEM,11,60,376,447,,
6/28/2022,"LATIMER","LATIMER COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,13,13,1,"JASON BOLLINGER",DEM,2,15,103,120,,
6/28/2022,"LATIMER","LATIMER COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,13,13,2,"BRANDON WADE",DEM,5,17,107,129,,
6/28/2022,"LATIMER","LATIMER COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,13,13,3,"MADISON HORN",DEM,5,21,158,184,,
6/28/2022,"LATIMER","LATIMER COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,13,13,4,"ARYA AZMA",DEM,0,3,28,31,,
6/28/2022,"LATIMER","LATIMER COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,13,13,5,"JO GLENN",DEM,2,12,57,71,,
6/28/2022,"LATIMER","LATIMER COUNTY",13010,"FOR UNITED STATES SENATOR",DEM,13,13,6,"DENNIS L. BAKER",DEM,2,19,118,139,,
6/28/2022,"LATIMER","LATIMER COUNTY",19114,"FOR ASSOCIATE DISTRICT JUDGE LATIMER COUNTY",,13,13,1,"JANICE KAY SKIMBO",,12,50,436,498,,
6/28/2022,"LATIMER","LATIMER COUNTY",19114,"FOR ASSOCIATE DISTRICT JUDGE LATIMER COUNTY",,13,13,2,"MEG NICHOLSON",,17,94,547,658,,
6/28/2022,"LATIMER","LATIMER COUNTY",19114,"FOR ASSOCIATE DISTRICT JUDGE LATIMER COUNTY",,13,13,3,"DAVID HALE",,3,39,449,491,,
6/28/2022,"LATIMER","TOWN OF RED OAK",43901,"PROPOSITION  TOWN OF RED OAK",,1,1,1,"FOR THE PROPOSITION - YES",,8,2,67,77,,
6/28/2022,"LATIMER","TOWN OF RED OAK",43901,"PROPOSITION  TOWN OF RED OAK",,1,1,2,"AGAINST THE PROPOSITION - NO",,0,0,13,13,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11001,"FOR GOVERNOR",REP,37,37,1,"MOIRA McCABE",REP,1,8,105,114,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11001,"FOR GOVERNOR",REP,37,37,2,"JOEL KINTSEL",REP,6,62,585,653,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11001,"FOR GOVERNOR",REP,37,37,3,"KEVIN STITT",REP,28,169,2031,2228,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11001,"FOR GOVERNOR",REP,37,37,4,"MARK SHERWOOD",REP,15,66,800,881,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11003,"FOR STATE AUDITOR AND INSPECTOR",REP,37,37,1,"STEVEN W. McQUILLEN",REP,17,121,1530,1668,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11003,"FOR STATE AUDITOR AND INSPECTOR",REP,37,37,2,"CINDY BYRD",REP,33,175,1878,2086,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11004,"FOR ATTORNEY GENERAL",REP,37,37,1,"GENTNER F. DRUMMOND",REP,40,192,1985,2217,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11004,"FOR ATTORNEY GENERAL",REP,37,37,2,"JOHN M. O'CONNOR",REP,10,106,1451,1567,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11005,"FOR STATE TREASURER",REP,37,37,1,"DAVID B. HOOTEN",REP,10,58,830,898,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11005,"FOR STATE TREASURER",REP,37,37,2,"CLARK JOLLEY",REP,17,79,840,936,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11005,"FOR STATE TREASURER",REP,37,37,3,"TODD RUSS",REP,21,147,1596,1764,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,37,37,1,"JOHN COX",REP,21,91,1109,1221,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,37,37,2,"WILLIAM E. CROZIER",REP,0,19,147,166,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,37,37,3,"APRIL GRACE",REP,15,58,704,777,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11006,"FOR SUPERINTENDENT OF PUBLIC INSTRUCTION",REP,37,37,4,"RYAN WALTERS",REP,13,122,1405,1540,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,37,37,1,"KEITH SWINTON",REP,7,44,582,633,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,37,37,2,"SEAN ROBERTS",REP,26,124,1695,1845,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11007,"FOR COMMISSIONER OF LABOR",REP,37,37,3,"LESLIE KATHRYN OSBORN",REP,16,112,963,1091,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,37,37,1,"HAROLD D SPRADLING",REP,9,35,597,641,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,37,37,2,"JUSTIN HORNBACK",REP,14,93,876,983,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,37,37,3,"TODD THOMSEN",REP,11,73,861,945,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11009,"FOR CORPORATION COMMISSIONER",REP,37,37,4,"KIM DAVID",REP,13,78,908,999,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11010,"FOR UNITED STATES SENATOR",REP,37,37,1,"JACKSON LAHMEYER",REP,13,103,951,1067,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11010,"FOR UNITED STATES SENATOR",REP,37,37,2,"JAMES LANKFORD",REP,30,174,2257,2461,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11010,"FOR UNITED STATES SENATOR",REP,37,37,3,"JOAN FARR",REP,5,23,263,291,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,37,37,1,"LUKE HOLLAND",REP,3,17,121,141,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,37,37,2,"MARKWAYNE MULLIN",REP,28,181,2179,2388,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,37,37,3,"JOHN F. TOMPKINS",REP,2,2,31,35,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,37,37,4,"SCOTT PRUITT",REP,2,10,191,203,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,37,37,5,"T.W. SHANNON",REP,3,22,177,202,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,37,37,6,"ADAM HOLLEY",REP,0,5,35,40,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,37,37,7,"RANDY J GRELLNER",REP,1,6,59,66,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,37,37,8,"ALEX GRAY",REP,2,2,36,40,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,37,37,9,"PAUL ROYSE",REP,0,2,14,16,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,37,37,10,"LAURA MORENO",REP,1,5,55,61,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,37,37,11,"NATHAN DAHM",REP,6,35,470,511,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,37,37,12,"JESSICA JEAN GARRISON",REP,2,10,82,94,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11011,"FOR UNITED STATES SENATOR (UNEXPIRED TERM)",REP,37,37,13,"MICHAEL COIBION",REP,0,1,39,40,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,37,37,1,"JOHN BENNETT",REP,2,47,618,667,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,37,37,2,"CHRIS SCHILLER",REP,3,16,200,219,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,37,37,3,"DAVID DERBY",REP,3,9,260,272,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,37,37,4,"JOSH BRECHEEN",REP,5,90,687,782,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,37,37,5,"GUY BARKER",REP,10,22,281,313,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,37,37,6,"PAMELA GORDON",REP,5,24,140,169,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,37,37,7,"WES NOFIRE",REP,1,7,175,183,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,37,37,8,"ERICK P. WYATT",REP,0,0,44,44,,
6/28/2022,"LEFLORE","LEFLORE COUNTY",11013,"FOR UNITED STATES REPRESENTATIVE DISTRICT 02",REP,37,37,9,"JOHNNY TEEHEE",REP,11,23,404,438,,
